id,Cost,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,cleanliness_rating,guest_satisfaction,bedrooms,dist,metro_dist,lng,lat
0,536.396681890204,Entire home/apt,False,False,5,False,0,9,89,1,1.351,0.212,2.359,48.868
1,290.101593811166,Private room,False,True,2,True,0,10,97,1,0.7,0.194,2.354,48.863
2,445.754497157237,Entire home/apt,False,False,4,False,0,10,100,1,0.969,0.294,2.36,48.864
3,211.34308882468,Private room,False,True,2,False,0,10,94,1,3.302,0.235,2.317,48.875
4,266.334234318203,Entire home/apt,False,False,2,True,0,9,88,1,1.402,0.055,2.334,48.854
5,345.092739304688,Entire home/apt,False,False,2,False,0,9,91,1,0.548,0.196,2.356,48.861
6,387.035138409917,Entire home/apt,False,False,2,True,0,10,96,1,0.882,0.154,2.342,48.853
7,247.926181377574,Entire home/apt,False,False,4,False,0,7,82,1,1.198,0.104,2.359,48.866
8,527.076148755708,Entire home/apt,False,False,4,True,0,10,93,1,1.543,0.549,2.332,48.859
9,193.634075869139,Private room,False,True,2,False,0,10,90,1,3.998,0.416,2.307,48.876
10,207.148848914157,Entire home/apt,False,False,2,False,0,10,95,1,1.425,0.207,2.361,48.868
11,345.092739304688,Entire home/apt,False,False,2,False,0,9,94,0,1.771,0.211,2.335,48.868
12,263.771087706216,Entire home/apt,False,False,2,False,0,9,89,0,1.327,0.164,2.348,48.868
13,242.799888153602,Private room,False,True,2,False,0,10,97,1,1.074,0.139,2.351,48.866
14,382.141858514307,Private room,False,True,2,False,1,10,90,1,1.551,0.188,2.347,48.87
15,372.821325379811,Entire home/apt,False,False,2,False,0,9,87,1,1.693,0.178,2.337,48.868
16,484.20169633703,Entire home/apt,False,False,2,False,0,10,96,1,0.823,0.239,2.354,48.864
17,435.501910709292,Entire home/apt,False,False,4,False,0,9,80,1,1.242,0.07,2.347,48.867
18,509.833162456892,Entire home/apt,False,False,4,False,0,10,93,1,3.251,0.22,2.313,48.869
19,318.296206543014,Entire home/apt,False,False,2,False,0,9,94,0,1.091,0.193,2.341,48.863
20,394.724578245875,Entire home/apt,False,False,2,False,0,9,89,1,1.006,0.326,2.339,48.855
21,287.072420542455,Private room,False,True,2,False,1,10,94,1,2.261,0.112,2.343,48.876
22,305.713486811445,Private room,False,True,2,False,0,9,83,1,2.052,0.082,2.325,48.856
23,866.809581508062,Entire home/apt,False,False,6,False,0,10,88,2,1.189,0.149,2.351,48.867
24,866.809581508062,Entire home/apt,False,False,6,False,0,10,89,2,1.374,0.115,2.353,48.869
25,373.986392021623,Entire home/apt,False,False,2,True,0,10,98,1,1.866,0.267,2.353,48.873
26,287.305433870817,Entire home/apt,False,False,2,False,0,9,91,1,1.271,0.197,2.349,48.868
27,382.141858514307,Entire home/apt,False,False,4,False,0,10,97,1,1.54,0.085,2.332,48.854
28,426.414390903159,Entire home/apt,False,False,3,False,0,9,97,2,1.735,0.327,2.329,48.857
29,486.531829620654,Entire home/apt,False,False,4,False,0,9,95,0,0.321,0.313,2.353,48.854
30,169.633703047814,Entire home/apt,False,False,2,True,0,10,95,0,0.943,0.367,2.361,48.863
31,289.402553826078,Entire home/apt,False,False,2,False,0,8,88,0,0.799,0.257,2.357,48.863
32,507.037002516543,Entire home/apt,False,False,3,True,0,10,94,2,3.859,0.318,2.312,48.879
33,318.296206543014,Entire home/apt,False,False,2,False,1,9,90,1,3.011,0.39,2.318,48.871
34,792.478329760462,Private room,False,True,4,False,0,9,92,2,1.009,0.235,2.36,48.864
35,1121.26013607978,Entire home/apt,False,False,6,False,0,9,91,3,1.433,0.206,2.351,48.869
36,711.15667816199,Entire home/apt,False,False,6,False,0,9,84,2,0.855,0.446,2.361,48.862
37,697.40889178861,Private room,False,True,4,False,0,10,92,1,2.708,0.265,2.321,48.869
38,428.511510858421,Private room,False,True,3,False,0,9,82,1,2.708,0.265,2.321,48.869
39,312.703886662317,Entire home/apt,False,False,2,False,0,9,93,0,0.576,0.093,2.36,48.855
40,735.623077640041,Entire home/apt,False,False,2,True,0,10,98,1,3.145,0.279,2.316,48.871
41,660.126759250629,Entire home/apt,False,False,3,True,0,10,97,1,0.73,0.106,2.347,48.862
42,560.630068039891,Entire home/apt,False,False,4,False,0,10,96,1,2.185,0.109,2.331,48.87
43,291.732687109702,Entire home/apt,False,False,2,False,1,9,90,1,1.47,0.105,2.352,48.87
44,465.560630068039,Entire home/apt,False,False,4,False,0,9,87,2,1.905,0.128,2.34,48.872
45,560.630068039891,Entire home/apt,False,False,4,False,0,10,96,1,2.185,0.109,2.331,48.87
46,212.042128809767,Private room,False,True,2,False,0,10,91,1,1.893,0.154,2.345,48.873
47,663.621959176064,Entire home/apt,False,False,6,False,0,9,85,1,1.786,0.122,2.329,48.853
48,212.042128809767,Private room,False,True,2,False,0,9,90,1,1.767,0.159,2.346,48.872
49,576.941001025258,Entire home/apt,False,False,6,False,0,9,96,2,2.282,0.285,2.322,48.856
50,474.881163202535,Entire home/apt,False,False,4,False,0,9,95,1,2.098,0.161,2.331,48.869
51,559.46500139808,Entire home/apt,False,False,5,False,0,9,95,1,1.19,0.136,2.352,48.867
52,948.83027309162,Entire home/apt,False,False,6,False,0,10,95,2,1.165,0.196,2.35,48.867
53,571.115667816199,Entire home/apt,False,False,5,False,0,9,90,1,1.285,0.194,2.353,48.868
54,527.076148755708,Entire home/apt,False,False,5,False,0,9,93,1,1.097,0.099,2.351,48.866
55,546.649268338149,Entire home/apt,False,False,4,False,0,9,91,1,2.588,0.168,2.332,48.875
56,434.33684406748,Entire home/apt,False,False,2,False,0,10,100,1,1.001,0.294,2.363,48.863
57,277.984900736322,Entire home/apt,False,False,2,True,0,10,93,1,0.871,0.052,2.345,48.851
58,212.042128809767,Private room,False,True,2,False,0,10,93,1,1.774,0.119,2.346,48.872
59,212.042128809767,Private room,False,True,2,False,0,10,94,1,1.764,0.023,2.345,48.872
60,212.042128809767,Private room,False,True,2,False,0,10,91,1,1.794,0.037,2.344,48.872
61,590.455774070276,Entire home/apt,False,False,4,True,0,9,94,2,1.313,0.054,2.366,48.865
62,393.792524932426,Private room,False,True,4,False,0,8,87,1,3.795,0.229,2.308,48.873
63,405.443191350545,Private room,False,True,2,False,0,10,88,1,2.708,0.265,2.321,48.869
64,287.305433870817,Entire home/apt,False,False,2,False,0,9,92,0,1.305,0.154,2.348,48.868
65,254.683567900083,Entire home/apt,False,False,2,False,1,10,94,0,1.112,0.216,2.365,48.862
66,596.514120607698,Entire home/apt,False,False,2,False,1,9,93,0,1.918,0.284,2.327,48.859
67,973.762699226395,Entire home/apt,False,False,5,False,0,9,96,2,3.275,0.252,2.313,48.87
68,606.766707055643,Entire home/apt,False,False,6,False,0,10,96,1,1.724,0.157,2.341,48.87
69,399.384844813123,Entire home/apt,False,False,4,False,1,8,85,1,2.813,0.189,2.325,48.874
70,230.217168422033,Entire home/apt,False,False,2,False,0,10,100,1,2.515,0.154,2.333,48.875
71,218.100475347189,Entire home/apt,False,False,2,False,0,10,90,1,2.544,0.095,2.333,48.876
72,349.986019200298,Entire home/apt,False,False,2,False,0,10,91,0,3.695,0.161,2.309,48.873
73,741.215397520738,Entire home/apt,False,False,2,False,0,10,98,1,0.937,0.217,2.347,48.864
74,210.411035511231,Entire home/apt,False,False,2,False,1,8,88,1,1.822,0.17,2.36,48.872
75,277.984900736322,Private room,False,True,2,True,0,9,93,1,1.317,0.093,2.345,48.867
76,938.344673315313,Entire home/apt,False,False,6,False,0,8,100,2,2.342,0.314,2.321,48.856
77,266.334234318203,Entire home/apt,False,False,4,False,0,7,79,0,1.521,0.085,2.353,48.87
78,1187.4359213347,Private room,False,True,4,False,0,10,92,2,1.301,0.091,2.365,48.865
79,741.4484108491,Entire home/apt,False,False,4,False,0,9,95,2,1.949,0.186,2.33,48.866
80,298.723086960574,Private room,False,True,2,False,0,9,86,1,1.381,0.103,2.337,48.864
81,695.078758504986,Entire home/apt,False,False,6,False,0,9,87,2,1.457,0.09,2.353,48.87
82,287.305433870817,Entire home/apt,False,False,2,False,0,9,89,1,0.937,0.378,2.361,48.863
83,814.381582626526,Entire home/apt,False,False,6,False,0,9,92,1,1.451,0.141,2.352,48.87
84,302.218286886009,Private room,False,True,3,False,0,9,93,1,1.896,0.214,2.346,48.873
85,894.305154254823,Private room,False,True,2,False,0,9,92,0,1.964,0.265,2.333,48.868
86,868.906701463323,Private room,False,True,2,False,0,10,87,1,2.115,0.233,2.331,48.869
87,1274.34989281386,Private room,False,True,4,False,0,10,80,2,2.173,0.129,2.331,48.87
88,317.131139901202,Entire home/apt,False,False,3,False,0,9,89,1,3.101,0.122,2.329,48.879
89,438.298070649641,Entire home/apt,False,False,4,False,1,9,91,1,1.68,0.246,2.364,48.87
90,814.381582626526,Entire home/apt,False,False,6,False,0,9,91,2,1.297,0.196,2.352,48.868
91,848.168515239071,Entire home/apt,False,False,3,False,0,10,100,1,0.572,0.141,2.346,48.859
92,706.729424923105,Entire home/apt,False,False,3,False,0,10,100,1,2.301,0.139,2.332,48.872
93,369.326125454376,Entire home/apt,False,False,2,False,0,9,89,1,0.476,0.038,2.347,48.858
94,970.966539286047,Entire home/apt,False,False,4,False,0,10,100,2,1.399,0.184,2.35,48.869
95,1169.95992170752,Entire home/apt,False,False,6,False,0,9,89,3,1.176,0.246,2.363,48.865
96,359.073539006431,Entire home/apt,False,False,4,True,0,10,93,1,2.01,0.155,2.34,48.873
97,1193.26125454375,Entire home/apt,False,False,2,False,0,10,100,1,1.755,0.101,2.334,48.867
98,347.422872588312,Entire home/apt,False,False,2,False,0,10,100,1,2.088,0.227,2.328,48.866
99,346.490819274862,Private room,False,True,2,False,0,10,94,1,2.992,0.205,2.328,48.878
100,469.055829993475,Entire home/apt,False,False,4,False,1,9,89,1,0.612,0.243,2.357,48.861
101,382.141858514307,Entire home/apt,False,False,2,False,0,9,76,0,1.234,0.071,2.347,48.867
102,498.182496038773,Entire home/apt,False,False,4,False,1,8,90,1,0.988,0.204,2.34,48.854
103,397.287724857861,Entire home/apt,False,False,2,True,0,9,97,1,0.97,0.324,2.363,48.862
104,347.422872588312,Private room,False,True,2,True,1,10,96,1,1.946,0.154,2.335,48.869
105,416.860844440302,Entire home/apt,False,False,2,False,0,10,100,1,2.32,0.233,2.324,48.866
106,480.706496411594,Entire home/apt,False,False,4,False,0,9,81,1,1.274,0.192,2.354,48.868
107,613.990120234877,Entire home/apt,False,False,3,True,0,10,100,1,2.197,0.112,2.341,48.875
108,372.821325379811,Entire home/apt,False,False,2,True,0,10,98,1,1.048,0.229,2.339,48.854
109,275.654767452698,Entire home/apt,False,False,2,False,0,9,92,0,1.716,0.167,2.337,48.868
110,373.986392021623,Entire home/apt,False,False,2,False,0,9,80,0,1.21,0.322,2.343,48.865
111,373.986392021623,Entire home/apt,False,False,2,False,0,8,68,0,1.105,0.29,2.343,48.864
112,1051.82216422779,Entire home/apt,False,False,4,False,0,10,97,1,3.977,0.093,2.314,48.882
113,634.728306459129,Private room,False,True,4,False,0,8,100,1,4.088,0.236,2.314,48.883
114,346.490819274862,Private room,False,True,2,False,1,9,89,1,1.225,0.404,2.342,48.865
115,367.229005499114,Entire home/apt,False,False,4,False,0,8,74,0,0.805,0.487,2.36,48.862
116,1170.19293503588,Private room,False,True,2,False,0,6,73,1,1.714,0.07,2.335,48.866
117,622.14558672756,Entire home/apt,False,False,4,False,0,9,91,1,1.26,0.213,2.351,48.868
118,838.614968776214,Entire home/apt,False,False,4,True,0,10,98,2,1.033,0.384,2.339,48.856
119,277.984900736322,Entire home/apt,False,False,2,False,0,9,97,0,1.324,0.288,2.357,48.868
120,364.89887221549,Entire home/apt,False,False,2,False,0,9,82,0,3.566,0.148,2.308,48.87
121,413.365644514866,Entire home/apt,False,False,3,False,0,9,80,1,3.639,0.123,2.309,48.871
122,353.248205797371,Entire home/apt,False,False,2,False,0,8,93,0,3.692,0.14,2.308,48.872
123,353.248205797371,Entire home/apt,False,False,2,False,0,9,78,0,3.454,0.104,2.31,48.87
124,324.354553080436,Private room,False,True,2,False,0,9,92,1,1.19,0.186,2.337,48.854
125,373.986392021623,Entire home/apt,False,False,2,False,0,10,83,0,1.013,0.177,2.342,48.851
126,373.986392021623,Entire home/apt,False,False,2,False,0,9,87,0,0.939,0.158,2.342,48.852
127,336.005219498555,Private room,False,True,2,False,1,10,100,1,1.049,0.039,2.353,48.866
128,341.597539379252,Entire home/apt,False,False,4,False,0,8,89,1,1.259,0.229,2.357,48.868
129,238.139621586354,Entire home/apt,False,False,3,False,1,9,87,0,2.112,0.177,2.349,48.875
130,456.473110261907,Private room,False,True,2,False,0,9,87,1,3.038,0.157,2.328,48.879
131,552.474601547208,Entire home/apt,False,False,4,False,0,9,93,1,1.229,0.178,2.352,48.868
132,357.442445707894,Entire home/apt,False,False,2,False,0,10,70,0,0.883,0.185,2.357,48.864
133,282.412153975207,Private room,False,True,3,False,0,9,90,2,1.19,0.186,2.337,48.854
134,628.90297325007,Entire home/apt,False,False,6,False,0,9,87,0,1.274,0.192,2.354,48.868
135,529.406282039332,Entire home/apt,False,False,5,False,0,9,80,1,0.883,0.185,2.357,48.864
136,463.230496784416,Private room,False,True,4,False,1,9,89,1,1.177,0.153,2.356,48.867
137,345.092739304688,Entire home/apt,False,False,4,False,0,9,84,1,1.496,0.081,2.342,48.868
138,492.357162829713,Entire home/apt,False,False,4,False,0,9,96,1,2.738,0.125,2.332,48.877
139,484.20169633703,Entire home/apt,False,False,4,False,0,9,93,1,1.793,0.207,2.335,48.868
140,385.870071768105,Entire home/apt,False,False,2,False,0,9,91,0,1.71,0.197,2.337,48.868
141,532.901481964768,Entire home/apt,False,False,4,False,0,9,94,1,0.914,0.221,2.343,48.862
142,339.500419423991,Entire home/apt,False,False,2,False,0,10,90,0,0.883,0.185,2.357,48.864
143,529.406282039332,Entire home/apt,False,False,4,False,0,8,100,1,0.883,0.185,2.357,48.864
144,173.361916301612,Private room,False,True,2,True,0,10,98,1,1.49,0.161,2.366,48.867
145,324.354553080436,Private room,False,True,3,False,0,9,89,2,1.19,0.186,2.337,48.854
146,390.530338335352,Private room,False,True,2,False,0,9,89,1,3.004,0.19,2.329,48.878
147,530.571348681144,Entire home/apt,False,False,4,False,0,9,96,1,0.885,0.174,2.344,48.862
148,370.72420542455,Entire home/apt,False,False,2,False,0,10,96,1,1.004,0.112,2.355,48.866
149,295.4609003635,Entire home/apt,False,False,2,False,0,9,88,0,1.095,0.095,2.357,48.866
150,1362.42893093484,Entire home/apt,False,False,6,False,0,9,91,2,0.622,0.148,2.344,48.856
151,403.113058066921,Entire home/apt,False,False,2,True,0,10,96,1,0.818,0.094,2.343,48.853
152,263.072047721129,Private room,False,True,2,False,1,9,82,1,2.54,0.096,2.337,48.877
153,706.729424923105,Entire home/apt,False,False,4,False,1,10,100,2,1.544,0.182,2.351,48.87
154,529.406282039332,Entire home/apt,False,False,4,False,0,10,100,1,0.883,0.185,2.357,48.864
155,357.442445707894,Entire home/apt,False,False,2,False,0,9,80,0,0.883,0.185,2.357,48.864
156,339.500419423991,Entire home/apt,False,False,2,False,0,9,83,0,0.883,0.185,2.357,48.864
157,339.500419423991,Entire home/apt,False,False,2,False,0,9,95,0,0.883,0.185,2.357,48.864
158,405.443191350545,Entire home/apt,False,False,3,False,0,10,100,1,0.883,0.185,2.357,48.864
159,357.442445707894,Entire home/apt,False,False,2,False,0,6,80,0,0.883,0.185,2.357,48.864
160,339.500419423991,Entire home/apt,False,False,2,False,0,9,85,0,0.883,0.185,2.357,48.864
161,339.500419423991,Entire home/apt,False,False,2,False,0,10,100,0,0.883,0.185,2.357,48.864
162,608.164787025817,Entire home/apt,False,False,4,True,1,9,97,1,3.265,0.137,2.315,48.873
163,339.500419423991,Entire home/apt,False,False,2,False,0,10,94,0,0.883,0.185,2.357,48.864
164,339.500419423991,Entire home/apt,False,False,2,False,0,9,90,0,0.883,0.185,2.357,48.864
165,320.393326498275,Private room,False,True,2,False,0,10,97,1,1.133,0.257,2.362,48.864
166,596.514120607698,Entire home/apt,False,False,2,False,1,10,80,0,1.804,0.403,2.329,48.859
167,413.365644514866,Entire home/apt,False,False,2,False,0,8,75,0,0.365,0.113,2.349,48.859
168,413.365644514866,Entire home/apt,False,False,2,False,0,8,60,0,0.478,0.123,2.348,48.859
169,1112.17261627365,Entire home/apt,False,False,4,False,1,9,95,1,1.038,0.367,2.339,48.856
170,339.500419423991,Entire home/apt,False,False,2,False,0,8,71,0,0.883,0.185,2.357,48.864
171,339.500419423991,Entire home/apt,False,False,2,False,0,8,73,0,0.883,0.185,2.357,48.864
172,699.739025072234,Entire home/apt,False,False,4,True,0,10,99,2,2.212,0.074,2.34,48.875
173,333.209059558206,Entire home/apt,False,False,4,False,0,9,93,1,2.777,0.209,2.325,48.874
174,373.986392021623,Entire home/apt,False,False,2,False,0,10,76,0,2.678,0.088,2.327,48.874
175,373.986392021623,Entire home/apt,False,False,2,False,0,6,50,0,2.553,0.187,2.327,48.872
176,489.794016217727,Entire home/apt,False,False,4,False,0,8,85,1,1.274,0.192,2.354,48.868
177,339.500419423991,Entire home/apt,False,False,2,False,0,8,60,0,0.841,0.203,2.356,48.864
178,420.356044365737,Entire home/apt,False,False,2,False,0,7,75,1,0.394,0.382,2.358,48.858
179,875.664087985832,Entire home/apt,False,False,6,False,0,10,100,3,4.1,0.105,2.312,48.882
180,339.500419423991,Entire home/apt,False,False,4,False,0,9,89,1,0.829,0.302,2.358,48.863
181,324.354553080436,Entire home/apt,False,False,2,True,0,10,99,1,1.196,0.042,2.361,48.866
182,754.031130580669,Entire home/apt,False,False,3,False,1,10,95,0,1.78,0.396,2.329,48.859
183,277.984900736322,Private room,False,True,2,True,0,10,80,1,2.497,0.148,2.328,48.872
184,370.72420542455,Entire home/apt,False,False,4,False,1,9,88,1,0.912,0.222,2.358,48.864
185,300.35418025911,Entire home/apt,False,False,2,False,0,9,91,0,0.589,0.218,2.35,48.852
186,324.354553080436,Entire home/apt,False,False,2,False,1,9,92,1,1.044,0.214,2.365,48.862
187,742.613477490912,Entire home/apt,False,False,3,False,1,10,93,0,1.743,0.286,2.329,48.857
188,775.934383446733,Entire home/apt,False,False,6,True,0,10,95,2,1.13,0.123,2.366,48.861
189,616.087240190138,Entire home/apt,False,False,4,False,0,9,87,1,0.774,0.228,2.344,48.861
190,414.76372448504,Entire home/apt,False,False,4,False,0,9,91,1,0.367,0.349,2.356,48.859
191,393.792524932426,Entire home/apt,False,False,6,False,1,7,86,2,1.55,0.056,2.348,48.87
192,296.39295367695,Entire home/apt,False,False,4,False,0,8,87,2,3.374,0.138,2.321,48.878
193,414.76372448504,Entire home/apt,False,False,4,False,0,10,93,1,1.446,0.025,2.354,48.87
194,283.577220617019,Entire home/apt,False,False,2,False,1,10,91,0,0.785,0.346,2.358,48.863
195,331.344952931307,Entire home/apt,False,False,2,True,0,10,95,0,1.218,0.183,2.364,48.865
196,848.867555224158,Entire home/apt,False,False,4,True,0,10,98,2,1.969,0.123,2.336,48.871
197,507.270015844906,Entire home/apt,False,False,2,False,0,8,92,1,1.112,0.204,2.348,48.866
198,416.860844440302,Entire home/apt,False,False,4,False,1,9,90,1,1.684,0.18,2.343,48.87
199,297.325006990399,Private room,False,True,2,False,1,8,80,1,1.276,0.02,2.366,48.864
200,261.440954422593,Private room,False,True,2,False,1,10,98,1,1.276,0.02,2.366,48.864
201,382.374871842669,Private room,False,True,4,False,0,9,94,1,1.827,0.211,2.359,48.872
202,254.683567900083,Entire home/apt,False,False,2,False,0,9,96,1,1.258,0.205,2.353,48.868
203,830.45950228353,Entire home/apt,False,False,6,False,0,9,87,2,1.154,0.13,2.356,48.867
204,359.073539006431,Private room,False,True,2,False,1,10,99,1,2.052,0.155,2.34,48.873
205,438.065057321278,Entire home/apt,False,False,4,True,0,10,96,0,1.301,0.168,2.354,48.868
206,657.796625967005,Entire home/apt,False,False,5,False,0,9,94,1,1.102,0.2,2.348,48.866
207,480.706496411594,Entire home/apt,False,False,3,False,0,10,85,0,1.68,0.116,2.34,48.869
208,183.381489421194,Private room,False,True,2,False,1,9,81,1,1.908,0.165,2.345,48.873
209,183.381489421194,Private room,False,True,2,False,1,5,60,1,1.849,0.103,2.345,48.872
210,389.132258365178,Entire home/apt,False,False,3,False,1,10,100,1,1.501,0.204,2.346,48.869
211,457.405163575356,Entire home/apt,False,False,5,False,1,9,91,1,1.078,0.267,2.345,48.865
212,333.442072886569,Entire home/apt,False,False,2,False,0,10,90,1,1.224,0.08,2.347,48.867
213,289.402553826078,Entire home/apt,False,False,2,False,0,10,100,0,1.63,0.15,2.346,48.871
214,248.858234691024,Entire home/apt,False,False,2,False,1,9,96,0,1.403,0.213,2.351,48.869
215,219.964581974088,Private room,False,True,2,False,1,9,99,1,1.411,0.259,2.359,48.869
216,308.043620095069,Private room,False,True,2,False,0,10,91,1,2.708,0.265,2.321,48.869
217,345.092739304688,Entire home/apt,False,False,4,False,0,9,89,1,1.202,0.222,2.363,48.865
218,312.703886662317,Entire home/apt,False,False,2,False,0,10,100,1,1.791,0.074,2.343,48.871
219,518.920682263025,Entire home/apt,False,False,2,True,0,10,96,1,1.89,0.225,2.334,48.868
220,406.375244663994,Entire home/apt,False,False,2,False,0,8,82,0,1.85,0.112,2.331,48.865
221,532.901481964768,Entire home/apt,False,False,4,False,0,10,95,1,1.374,0.195,2.348,48.869
222,390.530338335352,Private room,False,True,2,False,1,8,87,1,1.246,0.093,2.365,48.864
223,329.946872961133,Entire home/apt,False,False,2,False,0,10,98,1,3.863,0.426,2.309,48.876
224,497.949482710411,Entire home/apt,False,False,5,False,0,9,93,1,0.835,0.126,2.352,48.864
225,327.616739677509,Entire home/apt,False,False,2,False,0,9,84,1,1.617,0.09,2.336,48.866
226,289.402553826078,Entire home/apt,False,False,2,True,0,10,98,1,1.068,0.225,2.349,48.866
227,327.616739677509,Entire home/apt,False,False,2,True,0,9,94,1,1.327,0.174,2.359,48.868
228,218.100475347189,Private room,False,True,2,False,0,9,85,1,1.054,0.197,2.339,48.854
229,497.949482710411,Entire home/apt,False,False,4,False,0,9,93,1,0.565,0.241,2.348,48.86
230,489.794016217727,Entire home/apt,False,False,5,False,0,10,97,1,1.058,0.047,2.357,48.866
231,718.147078012862,Entire home/apt,False,False,4,False,0,9,93,1,1.273,0.402,2.341,48.865
232,586.261534159754,Entire home/apt,False,False,2,False,0,9,94,1,1.999,0.25,2.332,48.868
233,370.72420542455,Entire home/apt,False,False,2,False,0,10,100,1,0.871,0.439,2.361,48.862
234,460.900363500792,Private room,False,True,2,True,0,10,100,1,2.422,0.259,2.328,48.871
235,504.939882561282,Private room,False,True,2,True,0,10,100,1,2.422,0.259,2.328,48.871
236,593.018920682263,Private room,False,True,2,True,0,10,100,1,2.423,0.259,2.328,48.871
237,569.950601174387,Private room,False,True,2,True,0,10,100,1,2.422,0.259,2.328,48.871
238,548.979401621772,Private room,False,True,2,True,0,10,100,1,2.423,0.259,2.328,48.871
239,637.058439742753,Private room,False,True,2,True,0,10,100,1,2.423,0.259,2.328,48.871
240,681.330972131605,Private room,False,True,2,True,0,10,100,1,2.423,0.259,2.328,48.871
241,1121.26013607978,Private room,False,True,4,True,0,10,100,2,2.422,0.259,2.328,48.871
242,382.141858514307,Entire home/apt,False,False,2,False,1,10,93,1,1.128,0.271,2.345,48.865
243,450.647777052847,Entire home/apt,False,False,4,False,0,9,93,1,1.363,0.218,2.349,48.869
244,478.143349799608,Entire home/apt,False,False,2,True,0,10,99,1,0.926,0.106,2.345,48.863
245,532.901481964768,Entire home/apt,False,False,2,False,0,10,100,1,1.16,0.169,2.346,48.866
246,473.716096560723,Entire home/apt,False,False,4,False,1,9,84,1,1.944,0.316,2.347,48.874
247,289.402553826078,Entire home/apt,False,False,2,True,0,10,95,1,0.815,0.278,2.357,48.863
248,472.551029918911,Entire home/apt,False,False,2,True,0,10,100,1,2.039,0.298,2.331,48.868
249,364.89887221549,Entire home/apt,False,False,3,False,0,9,94,0,0.81,0.48,2.361,48.862
250,370.72420542455,Entire home/apt,False,False,4,False,1,8,93,1,1.31,0.171,2.355,48.868
251,447.385590455774,Private room,False,True,2,False,0,9,93,1,3.093,0.135,2.329,48.879
252,341.597539379252,Entire home/apt,False,False,2,True,0,9,95,1,3.642,0.073,2.309,48.872
253,358.840525678068,Entire home/apt,False,False,2,False,0,9,92,1,1.372,0.113,2.347,48.868
254,631.233106533693,Entire home/apt,False,False,4,False,0,9,97,2,1.541,0.145,2.332,48.855
255,428.511510858421,Entire home/apt,False,False,2,True,0,9,95,1,0.818,0.094,2.343,48.853
256,3081.83428092086,Entire home/apt,False,False,6,False,1,10,100,3,1.335,0.128,2.338,48.864
257,356.743405722807,Entire home/apt,False,False,2,True,0,10,85,1,1.283,0.014,2.366,48.864
258,262.839034392767,Entire home/apt,False,False,2,False,0,10,90,0,1.093,0.042,2.352,48.866
259,318.296206543014,Entire home/apt,False,False,3,False,0,9,92,1,2.664,0.179,2.331,48.876
260,474.648149874172,Entire home/apt,False,False,4,False,0,9,100,1,1.717,0.132,2.333,48.865
261,602.339453816758,Entire home/apt,False,False,2,False,0,10,97,1,0.885,0.199,2.344,48.862
262,301.053220244198,Entire home/apt,False,False,2,False,1,9,92,1,0.51,0.109,2.356,48.853
263,434.569857395843,Private room,False,True,2,False,1,6,80,1,1.235,0.37,2.342,48.865
264,390.530338335352,Private room,False,True,2,False,1,10,96,1,1.215,0.401,2.342,48.865
265,289.402553826078,Entire home/apt,False,False,2,False,0,10,95,0,0.834,0.264,2.358,48.863
266,2086.40134215677,Entire home/apt,False,False,6,True,0,10,100,2,2.216,0.347,2.327,48.867
267,243.032901481964,Entire home/apt,False,False,2,False,0,9,90,0,2.083,0.179,2.332,48.869
268,754.031130580669,Entire home/apt,False,False,3,False,1,10,100,0,1.718,0.333,2.329,48.857
269,419.423991052288,Entire home/apt,False,False,4,False,0,10,93,1,1.282,0.208,2.355,48.868
270,720.477211296486,Private room,False,True,2,False,0,10,100,1,2.418,0.121,2.326,48.869
271,333.442072886569,Entire home/apt,False,False,2,False,0,9,90,0,0.874,0.423,2.361,48.862
272,457.405163575356,Entire home/apt,False,False,4,False,0,10,96,1,1.18,0.114,2.365,48.864
273,553.63966818902,Private room,False,True,2,False,0,10,100,1,1.818,0.085,2.331,48.864
274,470.220896635287,Private room,False,True,2,False,0,10,100,1,1.78,0.163,2.332,48.865
275,472.551029918911,Private room,False,True,2,False,1,8,80,1,0.972,0.126,2.342,48.862
276,266.334234318203,Entire home/apt,False,False,2,False,0,9,96,0,1.439,0.177,2.348,48.869
277,287.305433870817,Entire home/apt,False,False,2,False,0,10,95,1,1.48,0.129,2.348,48.87
278,530.571348681144,Private room,False,True,2,False,0,9,94,1,2.132,0.064,2.332,48.87
279,329.713859632771,Entire home/apt,False,False,2,False,0,9,89,1,0.356,0.188,2.357,48.855
280,683.428092086867,Entire home/apt,False,False,4,False,1,9,100,2,1.271,0.048,2.361,48.867
281,312.703886662317,Entire home/apt,False,False,2,False,0,10,98,0,0.902,0.224,2.343,48.862
282,521.250815546649,Entire home/apt,False,False,3,False,0,8,97,1,1.458,0.119,2.336,48.864
283,402.880044738559,Private room,False,True,2,False,1,10,60,1,1.449,0.012,2.333,48.854
284,449.249697082673,Private room,False,True,3,False,1,9,90,1,1.417,0.038,2.334,48.854
285,613.990120234877,Entire home/apt,False,False,3,False,0,8,100,1,1.976,0.093,2.326,48.855
286,660.126759250629,Entire home/apt,False,False,5,False,0,8,84,1,0.742,0.121,2.346,48.861
287,374.452418678348,Private room,False,True,2,False,1,10,100,1,2.634,0.218,2.33,48.875
288,184.080529406282,Entire home/apt,False,False,2,False,0,8,90,1,1.459,0.13,2.349,48.869
